adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/8ZIZJbPXCtnIG1rJpR57iFRyPTt.jpg,"[10749, 35]",544,en,There's Something About Mary,"Having never fully recovered from a prom date that became a total disaster, a man finally gets a chance to reunite with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",4.279717,/hFtnobv2d8WrjhMPCoX4i0oMJio.jpg,7/15/1998,There's Something About Mary,FALSE,6.5,1364
FALSE,/gOvW00ZMoEiyRwXVkHPfBictPAl.jpg,"[12, 16, 35, 10751]",9487,en,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",4.903121,/u9qGMRwcPwP0WETxulS5hKUsEum.jpg,11/25/1998,A Bug's Life,FALSE,6.7,1730
FALSE,/lfwwqgMWZn6Th56hHOue9syKO3l.jpg,"[16, 10751, 12]",10674,en,Mulan,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",4.00392,/vXjfMyXHixdEEkqcuWS6hy3EZAG.jpg,6/18/1998,Mulan,FALSE,7.5,1524
FALSE,/g97xTt18p0WWnj6wxLGC0vBKFwQ.jpg,"[35, 10751, 14]",3050,en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle (Eddie Murphy) seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",3.491304,/ebomUCgc1QhtuxWiEHnmJlesv2g.jpg,6/22/1998,Doctor Dolittle,FALSE,5.3,560
FALSE,/qvhpBNfb53wLnEbVnmC5GNGFRHO.jpg,[36],1934,en,Shakespeare in Love,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",2.574528,/sAN5jedynbs3pa3ww0UXQ1k0lRF.jpg,12/11/1998,Shakespeare in Love,FALSE,6.8,626
FALSE,/jssTFAf5MCBbZPA02vRSYSeVtHh.jpg,"[28, 12, 35, 80, 53]",944,en,Lethal Weapon 4,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",2.411817,/kpC9Y0jhwTqtRlcetxbgn3crnlU.jpg,7/10/1998,Lethal Weapon 4,FALSE,6.3,653
FALSE,/jMCno3bvbGLkac0ijtgBc47siec.jpg,"[35, 18]",37165,en,The Truman Show,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",4.414847,/EelZzudHRvJmjWccWscN1S5vmI.jpg,6/4/1998,The Truman Show,FALSE,7.7,3633
FALSE,/xXhYQRNPcvtNvNwY5sXH7kQD5KU.jpg,"[35, 10749]",9489,en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",2.221215,/2XIsqnCwEE3Uf5TlP9H68STgtk6.jpg,12/17/1998,You've Got Mail,FALSE,6.3,718
FALSE,/5zIxXANoUCVMFu9YFhHejmnSmhY.jpg,"[28, 18, 53]",9798,en,Enemy of the State,"Hotshot Washington lawyer, Robert Dean becomes a victim of high-tech identity theft when a hacker slips an incriminating video into his pocket. Soon, a rogue National Security agent sets out to recover the tape – and destroy Dean.",3.237587,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,11/20/1998,Enemy of the State,FALSE,6.7,1087
FALSE,/734CjgMxoKZ0eTmE0R2WiMZQ5LL.jpg,"[12, 35, 37, 10749, 53]",9342,en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",2.546443,/eh59q4ksXDQc97s52FUUQOkE8Th.jpg,7/16/1998,The Mask of Zorro,FALSE,6.3,1003
FALSE,/8GgXo5TQO3ccARNLn7rcWdbTTsx.jpg,"[28, 35, 80, 53]",2109,en,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",2.902969,/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,9/18/1998,Rush Hour,FALSE,6.8,1042
FALSE,/1yB6o6L5DLteeraLhz5Q0buBm6i.jpg,"[12, 16, 18, 10751, 10402]",9837,en,The Prince of Egypt,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",2.700655,/wD34ls2faCrj8YvFViEaPfBtBEe.jpg,12/15/1998,The Prince of Egypt,FALSE,6.8,634
FALSE,/9CtyPVGETuWUlqnNswo7R98xGgU.jpg,"[35, 18]",10312,en,Patch Adams,"Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.",1.852176,/2T0Mj8gkTXgciedz8W5nsnjCHig.jpg,12/25/1998,Patch Adams,FALSE,6.9,688
FALSE,/1TcaKTQexv6m38k1t1Vfimco3dK.jpg,"[18, 14, 10749]",795,en,City of Angels,"When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",2.459994,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,4/10/1998,City of Angels,FALSE,6.4,452
FALSE,/xLcH3m07JDmanPo0PpKGgvWD78A.jpg,"[9648, 878, 53]",846,en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",2.659705,/l3umPrC6vEOhv3yabewqLcRFTLO.jpg,6/19/1998,The X Files,FALSE,6.6,427
FALSE,/SQqlmpbefJpVh3D5E1wcizSuhi.jpg,"[18, 10749]",547,en,The Horse Whisperer,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",1.676252,/nT4p5iDOxcnEa2QD0Kp3907WeuA.jpg,5/14/1998,The Horse Whisperer,FALSE,6.6,239
FALSE,/dztyK9ANihFQjgMshT6czMyQio2.jpg,[35],10663,en,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,1.843558,/wZKa2NZgEKJ85NoO2cQ7xzj8eBn.jpg,11/6/1998,The Waterboy,FALSE,5.8,451
FALSE,/wdp4unWJWY9hGKN1tM56HeSt6PZ.jpg,"[12, 28, 878]",1893,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",4.298625,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,5/19/1999,Star Wars: Episode I - The Phantom Menace,FALSE,6.3,3719
FALSE,/1X6F9OvfaWl6AGcCdqYl8icxG9z.jpg,"[9648, 53, 18]",745,en,The Sixth Sense,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",5.757663,/imps263dHNe3SuoaAJORZyNTdDT.jpg,8/6/1999,The Sixth Sense,FALSE,7.6,2624
FALSE,/9Kjxr4VCU0Y4DAuXkzR2moAy7DK.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",4.957974,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,10/30/1999,Toy Story 2,FALSE,7.3,3024
FALSE,/7u3pxc0K1wx32IleAkLv78MKgrw.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",7.50738,/lZpWprJqbIFpEV5uoHfoK0KCnTW.jpg,3/30/1999,The Matrix,FALSE,7.9,7774
FALSE,/3qthpSSyBY6Efeu1sqkO8L1Eyyb.jpg,"[12, 28, 14]",564,en,The Mummy,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.",5.581307,/cftmDzVCWKynKMfY9oyFj7igFqJ.jpg,5/6/1999,The Mummy,FALSE,6.5,2200
FALSE,/vdoJql494lQhcMhqA4ct3oeXZku.jpg,[35],509,en,Notting Hill,The British comedy from director Roger Michell tells the love story between a famous actress and a simple book seller from London. A look into the attempt for famous people to have a personal and private life and the ramifications that follow. Nominated for three Golden Globes in 2000.,2.732417,/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg,5/13/1999,Notting Hill,FALSE,6.9,1004
FALSE,/4xAb2zAe5Pmno928hBQqff4RVwr.jpg,"[12, 28, 53]",36643,en,The World Is Not Enough,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to a protect beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",3.625457,/aPfALBxfgx2tsbTwRMR1MbNHSvn.jpg,11/8/1999,The World Is Not Enough,FALSE,6,766
FALSE,/z5J18ByLeOZ68iORfMXmxeFuwyL.jpg,[18],14,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",5.801752,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,9/15/1999,American Beauty,FALSE,7.8,2647
FALSE,/5O2FnVv3KScTcvFqam7OfFlSJS3.jpg,"[12, 35, 80, 878]",817,en,Austin Powers: The Spy Who Shagged Me,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way.",2.905894,/yhg0l1Ddd2thQOSUUQx9jBrGI12.jpg,6/8/1999,Austin Powers: The Spy Who Shagged Me,FALSE,6.1,864
FALSE,/b6B6o9R25Zhvg2UTopeej8ELR7U.jpg,"[35, 10749]",4806,en,Runaway Bride,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",1.67318,/5DN9BWdj45b9e31nWaLJceAGFR3.jpg,7/30/1999,Runaway Bride,FALSE,5.6,378
FALSE,/bfiybUiH5TEiuk1Znn2cYG4w0YD.jpg,[14],10137,en,Stuart Little,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",2.550109,/539JU71suy9q4Wd5vvkKQLl5fTC.jpg,12/17/1999,Stuart Little,FALSE,5.7,734
FALSE,/vOfEyKHfE8vNWzMYloDCXELiapP.jpg,"[14, 18, 80]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",5.070216,/3yJUlOtVa09CYJocwBU8eAryja0.jpg,12/10/1999,The Green Mile,FALSE,8.2,3327
FALSE,/rEUhIQZCk9ZAhyEyRFG0wPLYdXn.jpg,"[27, 9648]",2667,en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",2.668037,/ip2IqmvCqFzvPe8RAHpT1My6XM9.jpg,7/14/1999,The Blair Witch Project,FALSE,6.3,856
FALSE,/jlU4FvYxUXaxyYM0worlD7wHdQj.jpg,"[35, 10749]",2105,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",3.771351,/k40WFAXMRekWEqsjURO3jiWob67.jpg,7/9/1999,American Pie,FALSE,6.4,1918
FALSE,/hcF3ARxV7DwJpqc0DbXqmMBiaOi.jpg,"[35, 18]",9032,en,Big Daddy,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",2.289498,/zDJ4GVch7Iw2i0j84ceoElRUZUR.jpg,6/25/1999,Big Daddy,FALSE,6.1,736
FALSE,/5jdg0yXqb1glzi6lj8fsn7xxsbF.jpg,"[28, 12, 35, 878, 37]",8487,en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,2.269549,/hR6r34XmJyPVp9RokvcsY4TFTqH.jpg,6/29/1999,Wild Wild West,FALSE,5.1,878
FALSE,/i7LNbj1EgA8XiUvJ5o9qs5QkAW3.jpg,"[10749, 18, 9648]",1844,en,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.",2.619106,/6IKmjW52qeMXx8xXMdX6RRshmY0.jpg,4/29/1999,Entrapment,FALSE,5.9,528
FALSE,/qytbMNpC6R703nh0XEp3c4S39dl.jpg,"[28, 14, 27, 9648]",9946,en,End of Days,"On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist called Jericho Cane.",1.852535,/bEIjH6GroeWaBkn6o7MVpMNbuyw.jpg,11/24/1999,End of Days,FALSE,5.5,411
FALSE,/d7yZz1SmFNLSbZGilW2wAd9gcBd.jpg,"[18, 14, 53, 9648]",2668,en,Sleepy Hollow,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,3.374206,/eXzidqrIHiF3vZB4LIvxxrK8duw.jpg,11/18/1999,Sleepy Hollow,FALSE,6.8,1402
FALSE,/o7jtzBS4OQId8yHXzPoxGzXY6oE.jpg,"[18, 9648, 53, 80]",10398,en,Double Jeopardy,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.",1.31336,/9Pl7lqUzU7lxQHYjcmTT6ZvbbDY.jpg,9/24/1999,Double Jeopardy,FALSE,6.2,234
FALSE,/bDdVZNvxb670EMlZqeIy6RdyJ4V.jpg,"[12, 28, 53]",955,en,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",3.514544,/eRaEC0vf5q5TSvaoJPwGTt2wa9T.jpg,5/24/2000,Mission: Impossible II,FALSE,5.9,1640
